Invoice_ID,Order_Date,Client_ID,Client_Tier,Industry,City,Sales_Channel,Product_Category,Units_Sold,Revenue,Cost,Profit
INV000728,2024-09-02,CL0024,Gold,Technology,Hyderabad,Online,Subscription,7,16418.42,10078.77,6339.65
INV000729,2024-10-21,CL0197,Bronze,Finance,Mumbai,Direct Sales,Hardware,8,24938.08,8300.67,16637.41
INV000730,2023-07-15,CL0129,Silver,Retail,Chennai,Direct Sales,Software,19,2995.51,1253.25,1742.26
INV000731,2024-05-21,CL0250,Platinum,Finance,Chennai,Online,Hardware,16,24598.1,9107.8,15490.3
INV000732,2024-08-18,CL0137,Bronze,Retail,Hyderabad,Online,Hardware,14,22099.44,4962.09,17137.35
INV000733,2024-12-17,CL0157,Bronze,Manufacturing,Bangalore,Direct Sales,Hardware,13,23677.86,9253.94,14423.92
INV000734,2023-07-05,CL0069,Bronze,Healthcare,Pune,Partner,Services,9,19138.96,5625.24,13513.72
INV000735,2024-06-10,CL0129,Platinum,Technology,Bangalore,Partner,Subscription,16,14121.52,10810.43,3311.09
INV000736,2023-03-02,CL0180,Gold,Healthcare,Chennai,Online,Software,16,22156.96,1227.32,20929.64
INV000737,2025-08-02,CL0060,Gold,Retail,Chennai,Direct Sales,Services,5,3150.99,681.12,2469.87
INV000738,2024-04-27,CL0067,Bronze,Healthcare,Delhi,Partner,Software,7,18100.77,8188.86,9911.91
INV000739,2025-05-16,CL0079,Silver,Manufacturing,Chennai,Online,Hardware,18,19547.56,9561.79,9985.77
INV000740,2025-10-04,CL0091,Bronze,Finance,Delhi,Direct Sales,Software,12,15575.92,10790.92,4785.0
INV000741,2024-08-12,CL0008,Platinum,Manufacturing,Bangalore,Online,Hardware,20,24197.4,11412.15,12785.25
INV000742,2023-05-18,CL0038,Gold,Manufacturing,Chennai,Partner,Software,13,6483.94,3185.38,3298.56
INV000743,2024-02-02,CL0172,Silver,Finance,Delhi,Partner,Software,18,14146.41,10113.94,4032.47
INV000744,2024-10-09,CL0127,Gold,Retail,Pune,Online,Software,5,24390.83,7662.36,16728.47
INV000745,2025-07-17,CL0111,Silver,Retail,Bangalore,Direct Sales,Services,12,6134.84,4145.86,1988.98
INV000746,2024-02-07,CL0181,Bronze,Finance,Hyderabad,Direct Sales,Services,20,14156.1,4892.2,9263.9
INV000747,2024-04-17,CL0190,Silver,Technology,Pune,Partner,Hardware,18,6082.44,4903.96,1178.48
INV000748,2025-07-09,CL0038,Silver,Healthcare,Delhi,Direct Sales,Hardware,1,8001.51,5631.79,2369.72
INV000749,2025-05-27,CL0023,Bronze,Healthcare,Bangalore,Partner,Software,20,23645.58,6582.1,17063.48
INV000750,2025-02-06,CL0104,Gold,Retail,Delhi,Partner,Software,20,7878.52,1242.73,6635.79
INV000751,2025-03-06,CL0187,Gold,Finance,Hyderabad,Direct Sales,Services,11,5106.99,3902.59,1204.4
INV000752,2023-12-18,CL0209,Gold,Finance,Mumbai,Direct Sales,Services,16,22916.51,7731.46,15185.05
INV000753,2023-09-10,CL0011,Gold,Technology,Chennai,Partner,Subscription,16,17606.29,8729.25,8877.04
INV000754,2024-02-13,CL0133,Platinum,Technology,Mumbai,Partner,Subscription,5,3476.84,2239.23,1237.61
INV000755,2025-11-14,CL0047,Platinum,Healthcare,Delhi,Online,Software,8,9917.21,4191.22,5725.99
INV000756,2025-10-07,CL0250,Platinum,Manufacturing,Pune,Online,Hardware,6,3796.17,2534.25,1261.92
INV000757,2023-07-28,CL0152,Silver,Technology,Hyderabad,Direct Sales,Software,3,10677.36,8459.8,2217.56
INV000758,2023-02-07,CL0081,Gold,Manufacturing,Pune,Direct Sales,Software,19,2583.84,1715.85,867.99
INV000759,2023-05-22,CL0184,Silver,Finance,Delhi,Online,Hardware,11,2857.52,1429.97,1427.55
INV000760,2024-04-14,CL0034,Bronze,Healthcare,Hyderabad,Online,Hardware,13,23404.83,9358.89,14045.94
INV000761,2023-06-28,CL0046,Platinum,Healthcare,Mumbai,Direct Sales,Software,10,15874.49,13747.89,2126.6
INV000762,2023-12-15,CL0020,Bronze,Manufacturing,Bangalore,Partner,Services,8,12520.46,9105.04,3415.42
INV000763,2025-01-23,CL0170,Gold,Healthcare,Hyderabad,Direct Sales,Software,19,24644.35,819.96,23824.39
INV000764,2025-03-22,CL0199,Platinum,Retail,Bangalore,Online,Services,12,15232.02,8814.28,6417.74
INV000765,2025-02-11,CL0009,Silver,Retail,Mumbai,Partner,Subscription,14,6581.77,2044.17,4537.6
INV000766,2025-10-29,CL0234,Silver,Technology,Pune,Direct Sales,Services,12,7088.81,505.81,6583.0
INV000767,2023-08-09,CL0095,Platinum,Retail,Chennai,Direct Sales,Software,16,1545.18,1108.78,436.4
INV000768,2024-01-02,CL0107,Gold,Retail,Pune,Online,Services,9,4475.03,3553.34,921.69
INV000769,2023-03-02,CL0027,Platinum,Retail,Bangalore,Partner,Services,7,6219.78,5321.17,898.61
INV000770,2025-04-28,CL0001,Platinum,Finance,Mumbai,Partner,Services,2,18772.93,2157.41,16615.52
INV000771,2023-05-28,CL0181,Gold,Retail,Bangalore,Direct Sales,Subscription,4,11968.27,6128.27,5840.0
INV000772,2023-08-23,CL0167,Bronze,Manufacturing,Hyderabad,Direct Sales,Subscription,18,8915.78,4495.05,4420.73
INV000773,2025-05-04,CL0203,Silver,Manufacturing,Mumbai,Partner,Software,9,15652.89,6708.45,8944.44
INV000774,2023-07-21,CL0004,Silver,Finance,Mumbai,Online,Hardware,14,16805.95,8969.48,7836.47
INV000775,2025-10-06,CL0242,Gold,Manufacturing,Delhi,Partner,Software,20,11870.24,7392.37,4477.87
INV000776,2024-01-15,CL0124,Bronze,Manufacturing,Hyderabad,Partner,Software,11,15391.92,8505.59,6886.33
INV000777,2023-07-13,CL0002,Bronze,Manufacturing,Mumbai,Partner,Subscription,4,6106.62,2714.51,3392.11
INV000778,2024-01-29,CL0167,Gold,Retail,Bangalore,Online,Hardware,18,13883.87,6263.62,7620.25
INV000779,2024-08-26,CL0193,Silver,Technology,Hyderabad,Direct Sales,Services,16,15283.1,8036.23,7246.87
INV000780,2023-04-07,CL0156,Bronze,Retail,Bangalore,Online,Hardware,15,13888.47,9721.43,4167.04
INV000781,2025-04-23,CL0023,Silver,Retail,Hyderabad,Online,Subscription,15,14707.3,7751.92,6955.38
INV000782,2024-03-16,CL0160,Bronze,Finance,Hyderabad,Online,Subscription,1,2819.47,212.31,2607.16
INV000783,2023-04-21,CL0130,Bronze,Retail,Bangalore,Partner,Subscription,13,5431.75,4528.68,903.07
INV000784,2023-08-02,CL0163,Gold,Finance,Chennai,Online,Services,4,8671.29,2504.77,6166.52
INV000785,2023-10-26,CL0061,Platinum,Healthcare,Bangalore,Direct Sales,Software,19,5651.22,4517.3,1133.92
INV000786,2024-07-24,CL0069,Gold,Technology,Delhi,Online,Software,9,19304.0,11747.32,7556.68
INV000787,2025-08-07,CL0033,Bronze,Retail,Hyderabad,Online,Services,14,8868.77,2549.91,6318.86
INV000788,2023-10-12,CL0193,Platinum,Healthcare,Pune,Online,Services,14,13740.57,12194.98,1545.59
INV000789,2024-05-06,CL0085,Silver,Finance,Hyderabad,Online,Services,20,2593.02,781.81,1811.21
INV000790,2024-03-14,CL0071,Silver,Manufacturing,Chennai,Online,Services,7,24324.05,10404.7,13919.35
INV000791,2024-02-18,CL0055,Silver,Manufacturing,Bangalore,Partner,Subscription,3,16810.86,1310.83,15500.03
INV000792,2025-03-22,CL0003,Silver,Finance,Delhi,Partner,Software,14,512.65,418.09,94.56
INV000793,2023-01-31,CL0113,Gold,Retail,Chennai,Partner,Software,5,10319.6,4163.01,6156.59
INV000794,2024-04-10,CL0132,Platinum,Healthcare,Mumbai,Direct Sales,Hardware,18,22992.08,6045.54,16946.54
INV000795,2024-08-29,CL0019,Gold,Technology,Pune,Online,Hardware,5,20624.11,11563.69,9060.42
INV000796,2025-02-13,CL0139,Bronze,Healthcare,Pune,Online,Services,12,6707.45,1624.47,5082.98
INV000797,2023-09-19,CL0171,Platinum,Manufacturing,Bangalore,Direct Sales,Hardware,13,11850.89,8175.79,3675.1
INV000798,2025-06-07,CL0196,Platinum,Healthcare,Chennai,Partner,Subscription,3,4244.2,1733.8,2510.4
INV000799,2025-04-12,CL0061,Bronze,Technology,Bangalore,Partner,Subscription,4,24534.74,2592.34,21942.4
INV000800,2023-10-28,CL0242,Platinum,Retail,Delhi,Partner,Services,18,22120.65,4209.78,17910.87
INV000801,2023-12-18,CL0091,Bronze,Retail,Pune,Direct Sales,Services,1,7089.92,5999.09,1090.83
INV000802,2025-11-29,CL0097,Gold,Finance,Mumbai,Partner,Hardware,5,4441.07,3833.45,607.62
INV000803,2023-07-14,CL0223,Gold,Healthcare,Chennai,Partner,Services,3,7135.26,3182.12,3953.14
INV000804,2025-11-05,CL0235,Platinum,Retail,Delhi,Online,Software,11,995.69,566.82,428.87
INV000805,2024-11-30,CL0022,Gold,Retail,Mumbai,Partner,Software,12,3286.78,2190.79,1095.99
INV000806,2025-07-05,CL0140,Gold,Healthcare,Mumbai,Partner,Software,14,18683.34,7073.37,11609.97
INV000807,2024-05-17,CL0239,Gold,Manufacturing,Chennai,Online,Hardware,19,15462.16,8605.83,6856.33
INV000808,2024-10-29,CL0045,Platinum,Manufacturing,Pune,Partner,Services,5,5043.69,3921.7,1121.99
INV000809,2025-09-26,CL0230,Platinum,Retail,Delhi,Direct Sales,Services,3,19826.61,6115.91,13710.7
INV000810,2024-06-21,CL0190,Silver,Healthcare,Hyderabad,Direct Sales,Hardware,6,20630.19,5202.52,15427.67
INV000811,2024-08-29,CL0097,Silver,Manufacturing,Pune,Partner,Subscription,10,17264.27,6644.42,10619.85
INV000812,2024-11-10,CL0211,Platinum,Healthcare,Delhi,Direct Sales,Subscription,12,11617.46,252.94,11364.52
INV000813,2023-02-12,CL0148,Silver,Finance,Bangalore,Partner,Subscription,6,7043.84,1540.2,5503.64
INV000814,2023-09-29,CL0225,Silver,Retail,Delhi,Online,Software,2,14893.77,3562.29,11331.48
INV000815,2024-10-25,CL0058,Platinum,Finance,Hyderabad,Online,Software,6,7744.04,1531.28,6212.76
INV000816,2025-12-31,CL0003,Silver,Healthcare,Hyderabad,Direct Sales,Software,15,3918.1,3422.39,495.71
INV000817,2024-12-04,CL0034,Gold,Retail,Chennai,Online,Services,11,18332.78,9133.52,9199.26
INV000818,2023-12-14,CL0134,Bronze,Retail,Hyderabad,Online,Hardware,8,10645.96,9289.71,1356.25
INV000819,2024-04-25,CL0178,Bronze,Healthcare,Mumbai,Partner,Software,8,5143.9,4139.42,1004.48
INV000820,2025-10-31,CL0235,Bronze,Retail,Mumbai,Partner,Services,20,15443.67,9234.33,6209.34
INV000821,2025-10-07,CL0090,Silver,Manufacturing,Hyderabad,Direct Sales,Hardware,1,19655.03,1416.09,18238.94
INV000822,2024-02-24,CL0201,Silver,Manufacturing,Bangalore,Direct Sales,Services,14,14952.79,7933.27,7019.52
INV000823,2023-09-26,CL0046,Bronze,Retail,Hyderabad,Online,Subscription,9,19705.9,2458.37,17247.53
INV000824,2025-12-23,CL0171,Silver,Healthcare,Hyderabad,Direct Sales,Services,11,16223.8,239.28,15984.52
INV000825,2024-06-22,CL0123,Gold,Healthcare,Mumbai,Direct Sales,Services,13,11240.47,8504.57,2735.9
INV000826,2023-02-24,CL0210,Bronze,Retail,Hyderabad,Online,Subscription,20,19903.25,9510.55,10392.7
INV000827,2024-12-16,CL0169,Gold,Retail,Mumbai,Direct Sales,Services,14,15197.53,13501.68,1695.85
INV000828,2023-03-08,CL0218,Silver,Finance,Hyderabad,Direct Sales,Hardware,20,15985.9,11152.35,4833.55
INV000829,2023-07-07,CL0198,Platinum,Healthcare,Delhi,Online,Subscription,10,3533.66,1474.11,2059.55
INV000830,2023-09-28,CL0088,Bronze,Manufacturing,Hyderabad,Online,Software,5,5322.57,2464.74,2857.83
INV000831,2023-03-29,CL0092,Platinum,Finance,Pune,Partner,Hardware,8,19478.96,9047.06,10431.9
INV000832,2024-02-25,CL0143,Platinum,Finance,Bangalore,Direct Sales,Software,6,14224.53,9367.73,4856.8
INV000833,2025-10-31,CL0232,Platinum,Healthcare,Pune,Partner,Hardware,10,11612.87,6664.39,4948.48
INV000834,2023-09-13,CL0021,Gold,Healthcare,Chennai,Direct Sales,Services,4,11759.76,9149.54,2610.22
INV000835,2024-06-13,CL0228,Platinum,Technology,Hyderabad,Direct Sales,Hardware,13,19542.58,5485.86,14056.72
INV000836,2023-07-16,CL0248,Bronze,Finance,Delhi,Partner,Hardware,4,13024.12,8945.86,4078.26
INV000837,2024-08-05,CL0175,Bronze,Manufacturing,Pune,Online,Software,18,9604.59,3174.08,6430.51
INV000838,2025-04-28,CL0076,Silver,Healthcare,Delhi,Direct Sales,Hardware,5,18586.93,809.4,17777.53
INV000839,2025-09-03,CL0150,Platinum,Healthcare,Delhi,Partner,Services,2,12974.79,4579.2,8395.59
INV000840,2024-02-04,CL0218,Bronze,Retail,Pune,Partner,Software,19,16035.3,7992.75,8042.55
INV000841,2023-08-10,CL0149,Platinum,Technology,Bangalore,Partner,Software,9,9506.97,4571.48,4935.49
INV000842,2024-01-13,CL0152,Platinum,Manufacturing,Bangalore,Online,Services,2,14857.08,10953.05,3904.03
INV000843,2025-12-08,CL0113,Silver,Technology,Delhi,Direct Sales,Hardware,7,2524.44,1386.97,1137.47
INV000844,2023-07-15,CL0215,Gold,Manufacturing,Pune,Partner,Services,20,19821.83,1334.44,18487.39
INV000845,2025-01-05,CL0242,Bronze,Finance,Pune,Direct Sales,Software,8,21609.88,10008.15,11601.73
INV000846,2025-10-20,CL0219,Gold,Technology,Pune,Partner,Hardware,12,18330.16,2013.72,16316.44
INV000847,2025-06-20,CL0118,Platinum,Retail,Delhi,Direct Sales,Software,6,10293.4,4887.03,5406.37
INV000848,2025-05-20,CL0186,Gold,Finance,Bangalore,Direct Sales,Software,15,21722.17,9339.35,12382.82
INV000849,2025-04-18,CL0168,Platinum,Finance,Bangalore,Partner,Hardware,1,16024.95,8917.37,7107.58
INV000850,2023-10-19,CL0036,Gold,Technology,Mumbai,Direct Sales,Software,7,5464.64,3052.09,2412.55
INV000851,2024-03-19,CL0131,Gold,Healthcare,Chennai,Direct Sales,Hardware,6,12223.68,4706.6,7517.08
INV000852,2023-07-13,CL0017,Bronze,Retail,Bangalore,Partner,Software,2,17376.79,842.29,16534.5
INV000853,2025-11-17,CL0067,Platinum,Finance,Hyderabad,Direct Sales,Hardware,10,17666.42,6499.52,11166.9
INV000854,2023-10-02,CL0062,Platinum,Manufacturing,Delhi,Partner,Subscription,10,8926.98,1497.57,7429.41
INV000855,2023-03-27,CL0077,Silver,Finance,Hyderabad,Online,Software,1,20063.57,9672.53,10391.04
INV000856,2023-09-25,CL0153,Silver,Manufacturing,Bangalore,Partner,Subscription,18,23510.95,8960.29,14550.66
INV000857,2023-07-15,CL0113,Gold,Healthcare,Delhi,Online,Services,13,8837.29,6796.25,2041.04
INV000858,2023-11-13,CL0233,Bronze,Finance,Pune,Partner,Subscription,18,16535.97,8014.43,8521.54
INV000859,2024-07-30,CL0158,Gold,Healthcare,Pune,Partner,Hardware,12,8047.12,2597.19,5449.93
INV000860,2025-07-17,CL0153,Platinum,Technology,Bangalore,Partner,Hardware,7,18937.61,4676.6,14261.01
INV000861,2025-10-13,CL0099,Bronze,Retail,Hyderabad,Partner,Software,8,24289.85,8837.16,15452.69
INV000862,2025-08-22,CL0149,Gold,Retail,Mumbai,Online,Software,1,24154.19,5291.31,18862.88
INV000863,2024-04-24,CL0055,Silver,Manufacturing,Delhi,Direct Sales,Software,2,9273.08,5396.99,3876.09
INV000864,2025-01-24,CL0047,Gold,Finance,Mumbai,Direct Sales,Subscription,6,13549.4,6463.51,7085.89
INV000865,2024-02-26,CL0068,Bronze,Technology,Delhi,Direct Sales,Subscription,20,11302.04,9142.39,2159.65
INV000866,2024-07-02,CL0082,Gold,Technology,Bangalore,Online,Services,15,2080.8,1431.6,649.2
INV000867,2024-03-31,CL0189,Silver,Finance,Bangalore,Online,Software,3,519.27,357.11,162.16
INV000868,2025-01-19,CL0095,Bronze,Technology,Mumbai,Direct Sales,Subscription,7,20988.48,1466.92,19521.56
INV000869,2025-11-01,CL0116,Bronze,Manufacturing,Mumbai,Partner,Services,7,6421.35,5204.7,1216.65
INV000870,2024-04-28,CL0245,Bronze,Manufacturing,Hyderabad,Direct Sales,Subscription,19,13855.94,10946.26,2909.68
INV000871,2025-04-08,CL0037,Bronze,Healthcare,Delhi,Partner,Services,5,20047.56,11810.47,8237.09
INV000872,2023-06-15,CL0001,Bronze,Retail,Hyderabad,Partner,Subscription,17,15513.06,875.04,14638.02
INV000873,2024-11-15,CL0041,Silver,Manufacturing,Delhi,Direct Sales,Services,5,16313.09,7772.53,8540.56
INV000874,2025-09-12,CL0205,Silver,Manufacturing,Mumbai,Online,Hardware,14,20958.78,1787.53,19171.25
INV000875,2024-09-15,CL0065,Bronze,Manufacturing,Hyderabad,Direct Sales,Software,13,17716.27,6417.16,11299.11
INV000876,2025-03-14,CL0042,Gold,Retail,Hyderabad,Partner,Software,6,3047.14,674.63,2372.51
INV000877,2025-10-17,CL0020,Silver,Technology,Mumbai,Partner,Software,6,11851.86,9420.26,2431.6
INV000878,2023-06-23,CL0250,Gold,Retail,Bangalore,Online,Subscription,20,4687.28,3002.99,1684.29
INV000879,2023-12-04,CL0212,Bronze,Manufacturing,Bangalore,Online,Software,12,19329.06,10259.15,9069.91
INV000880,2023-12-17,CL0013,Gold,Manufacturing,Hyderabad,Partner,Subscription,10,14570.5,4980.95,9589.55
INV000881,2023-03-05,CL0024,Gold,Manufacturing,Hyderabad,Partner,Hardware,7,24048.24,8300.51,15747.73
INV000882,2024-10-10,CL0031,Platinum,Healthcare,Bangalore,Direct Sales,Services,3,564.08,342.27,221.81
INV000883,2025-06-03,CL0108,Gold,Manufacturing,Hyderabad,Online,Services,7,6462.47,5095.92,1366.55
INV000884,2025-05-01,CL0087,Silver,Healthcare,Bangalore,Online,Services,7,19926.64,11498.56,8428.08
INV000885,2025-12-04,CL0182,Silver,Retail,Hyderabad,Direct Sales,Hardware,3,19570.16,11144.52,8425.64
INV000886,2024-10-23,CL0212,Silver,Manufacturing,Delhi,Partner,Subscription,2,24078.43,6340.33,17738.1
INV000887,2024-01-27,CL0213,Platinum,Manufacturing,Pune,Partner,Services,4,20485.87,13890.71,6595.16
INV000888,2023-05-04,CL0069,Platinum,Manufacturing,Bangalore,Direct Sales,Software,17,3005.55,1991.82,1013.73
INV000889,2023-12-24,CL0038,Bronze,Healthcare,Pune,Online,Hardware,9,7852.66,6114.06,1738.6
INV000890,2025-12-29,CL0248,Gold,Technology,Chennai,Direct Sales,Hardware,20,23877.77,263.87,23613.9
INV000891,2024-03-10,CL0249,Gold,Manufacturing,Hyderabad,Partner,Subscription,6,13003.03,8823.87,4179.16
INV000892,2024-05-10,CL0033,Bronze,Manufacturing,Bangalore,Partner,Software,17,20055.93,14157.65,5898.28
INV000893,2024-02-24,CL0098,Gold,Technology,Pune,Partner,Hardware,19,8944.74,6375.57,2569.17
INV000894,2023-08-16,CL0135,Gold,Healthcare,Delhi,Direct Sales,Services,10,521.41,399.92,121.49
INV000895,2025-01-11,CL0024,Silver,Healthcare,Chennai,Direct Sales,Subscription,15,7515.54,2468.57,5046.97
INV000896,2024-08-11,CL0100,Bronze,Finance,Hyderabad,Direct Sales,Software,17,3729.04,569.64,3159.4
INV000897,2025-10-22,CL0216,Platinum,Finance,Delhi,Direct Sales,Hardware,8,9805.77,5751.63,4054.14
INV000898,2025-10-28,CL0248,Platinum,Technology,Hyderabad,Partner,Software,16,17072.84,2252.71,14820.13
INV000899,2023-03-10,CL0110,Gold,Technology,Chennai,Direct Sales,Hardware,19,16866.41,5918.26,10948.15
INV000900,2024-10-08,CL0035,Silver,Technology,Hyderabad,Partner,Services,4,18415.05,8785.5,9629.55
INV000901,2025-08-31,CL0009,Bronze,Retail,Hyderabad,Online,Software,19,16738.41,4453.08,12285.33
INV000902,2023-06-22,CL0189,Silver,Technology,Mumbai,Partner,Subscription,1,3944.76,2178.38,1766.38
INV000903,2024-06-18,CL0075,Gold,Manufacturing,Pune,Online,Services,14,3299.19,1926.12,1373.07
INV000904,2023-01-08,CL0201,Gold,Retail,Hyderabad,Partner,Subscription,9,2107.31,540.64,1566.67
INV000905,2023-09-23,CL0097,Bronze,Healthcare,Hyderabad,Partner,Hardware,1,17678.58,8876.12,8802.46
INV000906,2023-09-26,CL0126,Silver,Healthcare,Bangalore,Direct Sales,Hardware,17,19254.55,832.69,18421.86
INV000907,2024-12-26,CL0011,Gold,Finance,Delhi,Online,Hardware,10,3907.7,1974.13,1933.57
INV000908,2023-04-01,CL0113,Silver,Technology,Chennai,Direct Sales,Subscription,2,865.27,355.21,510.06
INV000909,2023-04-16,CL0182,Gold,Healthcare,Mumbai,Partner,Hardware,2,4543.0,236.93,4306.07
INV000910,2023-04-15,CL0012,Gold,Finance,Pune,Online,Hardware,16,19274.25,6356.68,12917.57
INV000911,2024-12-04,CL0179,Gold,Technology,Delhi,Partner,Hardware,10,18902.41,7642.78,11259.63
INV000912,2025-02-26,CL0191,Platinum,Finance,Pune,Partner,Software,7,15259.6,7091.72,8167.88
INV000913,2024-07-16,CL0247,Gold,Retail,Pune,Direct Sales,Software,10,14275.48,12663.25,1612.23
INV000914,2023-07-20,CL0234,Silver,Finance,Pune,Partner,Subscription,13,6070.98,2975.4,3095.58
INV000915,2023-10-10,CL0177,Silver,Finance,Mumbai,Online,Subscription,18,14599.79,3526.68,11073.11
INV000916,2023-02-20,CL0050,Silver,Manufacturing,Chennai,Partner,Software,15,18395.39,3683.36,14712.03
INV000917,2024-05-25,CL0138,Bronze,Manufacturing,Pune,Online,Hardware,18,6953.46,644.97,6308.49
INV000918,2025-10-27,CL0129,Platinum,Finance,Pune,Online,Software,19,13161.01,5884.45,7276.56
INV000919,2024-07-10,CL0178,Bronze,Finance,Hyderabad,Partner,Hardware,18,6940.78,5594.08,1346.7
INV000920,2025-10-27,CL0005,Platinum,Finance,Hyderabad,Partner,Services,2,22564.61,531.28,22033.33
INV000921,2025-06-29,CL0240,Gold,Manufacturing,Mumbai,Online,Software,13,23468.42,9798.84,13669.58
INV000922,2023-07-03,CL0199,Gold,Healthcare,Chennai,Partner,Subscription,6,2117.6,1893.7,223.9
INV000923,2024-11-18,CL0164,Silver,Manufacturing,Mumbai,Direct Sales,Software,3,10853.3,7330.66,3522.64
INV000924,2023-11-28,CL0214,Gold,Healthcare,Chennai,Direct Sales,Subscription,11,18219.79,7303.66,10916.13
INV000925,2023-01-24,CL0013,Gold,Retail,Delhi,Partner,Hardware,7,19972.57,14068.39,5904.18
INV000926,2024-05-02,CL0197,Gold,Retail,Chennai,Direct Sales,Subscription,8,12632.27,7432.46,5199.81
INV000927,2023-03-11,CL0100,Gold,Finance,Pune,Direct Sales,Subscription,7,14077.87,8944.78,5133.09
INV000928,2025-07-02,CL0052,Bronze,Retail,Hyderabad,Direct Sales,Subscription,8,782.48,505.05,277.43
INV000929,2023-10-01,CL0124,Gold,Finance,Mumbai,Direct Sales,Software,20,20169.68,5954.12,14215.56
INV000930,2023-02-14,CL0198,Silver,Finance,Chennai,Direct Sales,Services,2,20664.02,4268.38,16395.64
INV000931,2024-03-28,CL0216,Bronze,Finance,Pune,Direct Sales,Software,19,661.43,537.19,124.24
INV000932,2025-07-09,CL0034,Platinum,Healthcare,Pune,Partner,Subscription,18,13582.34,7099.17,6483.17
INV000933,2023-01-05,CL0226,Platinum,Technology,Hyderabad,Online,Subscription,5,9942.47,2910.93,7031.54
INV000934,2024-12-12,CL0004,Silver,Finance,Chennai,Online,Software,9,22764.32,11363.16,11401.16
INV000935,2025-02-22,CL0002,Gold,Manufacturing,Pune,Partner,Software,17,7469.28,4767.03,2702.25
INV000936,2025-05-12,CL0005,Gold,Healthcare,Bangalore,Partner,Services,10,23307.21,14950.71,8356.5
INV000937,2023-08-31,CL0119,Silver,Technology,Pune,Partner,Services,20,4673.5,3767.45,906.05
INV000938,2025-10-20,CL0066,Gold,Healthcare,Hyderabad,Partner,Services,6,3380.32,362.88,3017.44
INV000939,2024-03-29,CL0206,Silver,Technology,Delhi,Online,Software,9,14551.02,9498.73,5052.29
INV000940,2023-08-13,CL0173,Silver,Finance,Delhi,Partner,Hardware,14,21330.26,11514.77,9815.49
INV000941,2025-02-01,CL0008,Gold,Finance,Chennai,Partner,Services,11,20285.36,5212.15,15073.21
INV000942,2025-11-06,CL0154,Silver,Finance,Hyderabad,Online,Services,6,931.46,835.76,95.7
INV000943,2024-09-02,CL0009,Silver,Healthcare,Delhi,Direct Sales,Software,15,17802.04,6249.94,11552.1
INV000944,2024-06-25,CL0172,Silver,Finance,Bangalore,Direct Sales,Subscription,10,10996.8,6514.4,4482.4
INV000945,2023-09-26,CL0235,Gold,Technology,Pune,Direct Sales,Subscription,18,13113.36,3199.42,9913.94
INV000946,2025-12-06,CL0122,Silver,Manufacturing,Chennai,Direct Sales,Services,2,13228.29,3662.63,9565.66
INV000947,2023-12-27,CL0157,Gold,Healthcare,Bangalore,Partner,Subscription,2,11967.19,4740.49,7226.7
INV000948,2025-02-14,CL0204,Bronze,Retail,Hyderabad,Direct Sales,Services,19,20422.8,14109.03,6313.77
INV000949,2024-03-02,CL0244,Platinum,Technology,Delhi,Online,Services,20,11565.55,2556.69,9008.86
INV000950,2023-01-04,CL0042,Platinum,Finance,Mumbai,Partner,Subscription,14,1375.66,1102.12,273.54
INV000951,2025-12-16,CL0050,Silver,Healthcare,Mumbai,Partner,Services,13,11659.46,6093.08,5566.38
INV000952,2023-04-15,CL0244,Silver,Retail,Delhi,Online,Software,7,3033.36,1669.74,1363.62
INV000953,2023-11-07,CL0150,Silver,Finance,Bangalore,Online,Services,20,18117.81,10678.0,7439.81
INV000954,2024-01-05,CL0140,Platinum,Manufacturing,Hyderabad,Partner,Subscription,10,19353.6,5653.21,13700.39
INV000955,2025-08-01,CL0175,Bronze,Manufacturing,Chennai,Partner,Hardware,19,21529.7,9892.21,11637.49
INV000956,2024-09-26,CL0225,Silver,Retail,Hyderabad,Direct Sales,Hardware,16,9023.89,7107.85,1916.04
INV000957,2023-09-13,CL0052,Platinum,Healthcare,Mumbai,Partner,Services,18,10400.97,4398.89,6002.08
INV000958,2025-01-25,CL0201,Platinum,Manufacturing,Delhi,Partner,Hardware,6,11969.62,8790.52,3179.1
INV000959,2025-02-16,CL0176,Platinum,Finance,Bangalore,Online,Software,19,23983.88,2618.37,21365.51
INV000960,2023-09-09,CL0014,Gold,Finance,Pune,Partner,Services,16,3270.51,1006.08,2264.43
INV000961,2024-06-04,CL0064,Silver,Manufacturing,Bangalore,Partner,Subscription,15,14964.78,9758.97,5205.81
INV000962,2023-04-29,CL0219,Platinum,Healthcare,Hyderabad,Online,Subscription,5,6007.22,435.98,5571.24
INV000963,2025-06-04,CL0080,Silver,Technology,Hyderabad,Partner,Hardware,13,23959.34,4734.63,19224.71
INV000964,2023-02-28,CL0072,Silver,Healthcare,Delhi,Online,Subscription,6,9211.53,5666.89,3544.64
INV000965,2023-10-07,CL0192,Bronze,Retail,Chennai,Partner,Services,16,13074.94,3435.84,9639.1
INV000966,2025-12-29,CL0033,Silver,Manufacturing,Pune,Direct Sales,Hardware,7,10402.06,2843.21,7558.85
INV000967,2024-12-06,CL0150,Silver,Manufacturing,Mumbai,Partner,Subscription,7,11523.46,3616.06,7907.4
INV000968,2023-08-31,CL0134,Gold,Manufacturing,Delhi,Online,Subscription,7,1088.94,724.2,364.74
INV000969,2025-03-22,CL0052,Gold,Finance,Pune,Online,Hardware,4,3795.32,3088.04,707.28
